R	U	V	W	X	Y
b1237	b0399	b1334	b3516	b3512	b3213
b1237	b0399	b2664 // b1334	b3516	b3512	b3214
b1237	b0399	b2664	b3516	b3512	b3507
b1237	b0399	b0995 // b1334	b3516	b3512	b3517
b1237	b2664	b0995	b3516	b3512	b3508
b1237	b2664	b0995	b3516	b3512	b3509
b1237	b2664	b0995	b3516	b3512	b3510
b1237	b2664	b1334	b3516	b3512	b2029
b1237	b2664	b1334	b3516	b3512	b0428
b1237	b2664	b1334	b3516	b3512	b0429
b1237	b2664	b1334	b3516	b3512	b0430
b1237	b2664	b1334	b3516	b3512	b0431
b1237	b2664	b1334	b3516	b3512	b0432
b1237	b2664	b1334	b3516	b3512	b3212
b1237	b2664	b1334	b3516	b3512	b3213
b1237	b2664	b0399	b3516	b3512	b4115
b1237	b2664	b0995 // b1334	b3516	b3512	b3517
b1237	b0995	b4452 // b0399 // b2664 // b1013 // b1334	b3516	b3512	b3515
b1237	b0995	b1334	b3516	b3512	b2029
b1237	b0995	b1334	b3516	b3512	b0428
b1237	b0995	b1334	b3516	b3512	b0429
b1237	b0995	b1334	b3516	b3512	b0430
b1237	b0995	b1334	b3516	b3512	b0431
b1237	b0995	b1334	b3516	b3512	b0432
b1237	b0995	b1334	b3516	b3512	b3212
b1237	b0995	b1334	b3516	b3512	b3213
b1237	b0995	b2664 // b1334	b3516	b3512	b3214
b1237	b0995	b2664	b3516	b3512	b3507
b1237	b0995	b0399	b3516	b3512	b4115
b1237	b3357	b0995	b3516	b3512	b3508
b1237	b3357	b0995	b3516	b3512	b3509
b1237	b3357	b0995	b3516	b3512	b3510
b1237	b3357	b4452 // b0399 // b2664 // b1013 // b1334	b3516	b3512	b3515
b1237	b3357	b1334	b3516	b3512	b2029
b1237	b3357	b2664	b3516	b3512	b3507
b1237	b3357	b0399	b3516	b3512	b4115
b1237	b1013	b0995	b3516	b3512	b3508
b1237	b1013	b0995	b3516	b3512	b3509
b1237	b1013	b0995	b3516	b3512	b3510
b1237	b1013	b1334	b3516	b3512	b2029
b1237	b1013	b1334	b3516	b3512	b0428
b1237	b1013	b1334	b3516	b3512	b0429
b1237	b1013	b1334	b3516	b3512	b0430
b1237	b1013	b1334	b3516	b3512	b0431
b1237	b1013	b1334	b3516	b3512	b0432
b1237	b1013	b1334	b3516	b3512	b3212
b1237	b1013	b1334	b3516	b3512	b3213
b1237	b1013	b2664 // b1334	b3516	b3512	b3214
b1237	b1013	b2664	b3516	b3512	b3507
b1237	b1013	b0399	b3516	b3512	b4115
b1237	b1013	b0995 // b1334	b3516	b3512	b3517
b1237	b1334	b0995	b3516	b3512	b3508
b1237	b1334	b0995	b3516	b3512	b3509
b1237	b1334	b0995	b3516	b3512	b3510
b1237	b1334	b2664	b3516	b3512	b3507
b1237	b1334	b0399	b3516	b3512	b4115
b1237	b1988	b0995	b3516	b3512	b3508
b1237	b1988	b0995	b3516	b3512	b3509
b1237	b1988	b0995	b3516	b3512	b3510
b1237	b1988	b4452 // b2664 // b1013	b3516	b3512	b3515
b1237	b1988	b2664	b3516	b3512	b3507
b1237	b1988	b0995	b3516	b3512	b3517
b3357	b0911	b1712 // b0912	b3261	b3512	b3212
b3357	b0911	b1712 // b0912	b3261	b3512	b3213
b3357	b0911	b1712 // b0912	b3261	b3512	b3214
